participantId,task,duration_sec,format
5f7f239e9b204e05b6c36538,reading-task-config-2_post-task-question,4.186,json5
5f7f239e9b204e05b6c36538,reading-task-config-3,33.157,json5
5f7f239e9b204e05b6c36538,reading-task-config-3_post-task-question,4.032,json5
5f7f239e9b204e05b6c36538,reading-task-config-4,104.823,json5
5f7f239e9b204e05b6c36538,reading-task-config-4_post-task-question,3.773,json5
5f7f239e9b204e05b6c36538,reading-task-config-5,78.293,json5
5f7f239e9b204e05b6c36538,reading-task-config-5_post-task-question,3.142,json5
5f7f239e9b204e05b6c36538,writing-task-config,483.7943823870968,json5
5f7f239e9b204e05b6c36538,writing-task-config_post-task-question,5.877,json5
5f7f239e9b204e05b6c36538,modifying-task-config-1,320.421,json5
5f7f239e9b204e05b6c36538,modifying-task-config-1_post-task-question,3.913,json5
5f7f239e9b204e05b6c36538,modifying-task-config-2,253.431,json5
5f7f239e9b204e05b6c36538,modifying-task-config-2_post-task-question,4.755,json5
5f7f239e9b204e05b6c36538,modifying-task-config-3,56.757,json5
5f7f239e9b204e05b6c36538,modifying-task-config-3_post-task-question,4.167,json5
5f7f239e9b204e05b6c36538,modifying-task-config-4,77.34,json5
5f7f239e9b204e05b6c36538,modifying-task-config-4_post-task-question,3.869,json5
5f7f239e9b204e05b6c36538,$nasa-tlx.co.nasa-tlx,34.281,json5
5f7f239e9b204e05b6c36538,post-task-survey-tlx,50.043,json5
67b8636acd5ed420cc098b64,introduction,15.91,toml
67b8636acd5ed420cc098b64,qualifications,4.653,toml
67b8636acd5ed420cc098b64,consent,44.276,toml
67b8636acd5ed420cc098b64,task,10.152,toml
67b8636acd5ed420cc098b64,writing-task-NL,350.802,toml
67b8636acd5ed420cc098b64,writing-task-NL_post-task-question,36.648,toml
67b8636acd5ed420cc098b64,tutorial-part1,325.888,toml
67b8636acd5ed420cc098b64,tutorial-part2,68.724,toml
67b8636acd5ed420cc098b64,reading-task-config-1,139.567,toml
67b8636acd5ed420cc098b64,reading-task-config-1_post-task-question,16.775,toml
67b8636acd5ed420cc098b64,reading-task-config-2,94.767,toml
67b8636acd5ed420cc098b64,reading-task-config-2_post-task-question,21.747,toml
67b8636acd5ed420cc098b64,reading-task-config-3,65.128,toml
67b8636acd5ed420cc098b64,reading-task-config-3_post-task-question,15.711,toml
67b8636acd5ed420cc098b64,reading-task-config-4,139.246,toml
67b8636acd5ed420cc098b64,reading-task-config-4_post-task-question,16.456,toml
67b8636acd5ed420cc098b64,reading-task-config-5,58.67,toml
67b8636acd5ed420cc098b64,reading-task-config-5_post-task-question,8.569,toml
67b8636acd5ed420cc098b64,writing-task-config,1614.758310857143,toml
67b8636acd5ed420cc098b64,writing-task-config_post-task-question,7.183,toml
67b8636acd5ed420cc098b64,modifying-task-config-1,293.799,toml
67b8636acd5ed420cc098b64,modifying-task-config-1_post-task-question,11.741,toml
67b8636acd5ed420cc098b64,modifying-task-config-2,473.74,toml
67b8636acd5ed420cc098b64,modifying-task-config-2_post-task-question,21.549,toml
67b8636acd5ed420cc098b64,modifying-task-config-3,380.159,toml
67b8636acd5ed420cc098b64,modifying-task-config-3_post-task-question,21.831,toml
67b8636acd5ed420cc098b64,modifying-task-config-4,213.081,toml
67b8636acd5ed420cc098b64,modifying-task-config-4_post-task-question,15.312,toml
67b8636acd5ed420cc098b64,$nasa-tlx.co.nasa-tlx,44.827,toml
67b8636acd5ed420cc098b64,post-task-survey-tlx,101.023,toml
57ca4b09993b08000192297b,introduction,26.746,xml
57ca4b09993b08000192297b,qualifications,7.012,xml
57ca4b09993b08000192297b,consent,52.2,xml
57ca4b09993b08000192297b,task,38.325,xml
57ca4b09993b08000192297b,writing-task-NL,135.906,xml
57ca4b09993b08000192297b,writing-task-NL_post-task-question,7.52,xml
57ca4b09993b08000192297b,tutorial-part1,76.217,xml
57ca4b09993b08000192297b,tutorial-part2,175.631,xml
57ca4b09993b08000192297b,reading-task-config-1,22.335,xml
57ca4b09993b08000192297b,reading-task-config-1_post-task-question,7.203,xml
57ca4b09993b08000192297b,reading-task-config-2,19.446,xml
57ca4b09993b08000192297b,reading-task-config-2_post-task-question,4.803,xml
57ca4b09993b08000192297b,reading-task-config-3,82.746,xml
57ca4b09993b08000192297b,reading-task-config-3_post-task-question,4.615,xml
57ca4b09993b08000192297b,reading-task-config-4,50.807,xml
57ca4b09993b08000192297b,reading-task-config-4_post-task-question,6.73,xml
57ca4b09993b08000192297b,reading-task-config-5,48.914,xml
57ca4b09993b08000192297b,reading-task-config-5_post-task-question,4.242,xml
57ca4b09993b08000192297b,writing-task-config,196.91377195238096,xml
57ca4b09993b08000192297b,writing-task-config_post-task-question,4.757,xml
57ca4b09993b08000192297b,modifying-task-config-1,84.625,xml
57ca4b09993b08000192297b,modifying-task-config-1_post-task-question,2.996,xml
57ca4b09993b08000192297b,modifying-task-config-2,157.074,xml
57ca4b09993b08000192297b,modifying-task-config-2_post-task-question,5.56,xml
57ca4b09993b08000192297b,modifying-task-config-3,79.974,xml
57ca4b09993b08000192297b,modifying-task-config-3_post-task-question,6.464,xml
57ca4b09993b08000192297b,modifying-task-config-4,466.062,xml
57ca4b09993b08000192297b,modifying-task-config-4_post-task-question,7.116,xml
57ca4b09993b08000192297b,$nasa-tlx.co.nasa-tlx,30.029,xml
57ca4b09993b08000192297b,post-task-survey-tlx,137.654,xml
67d1cc8044430e99a7d91b4a,introduction,4.314,toml
67d1cc8044430e99a7d91b4a,qualifications,9.285,toml
67d1cc8044430e99a7d91b4a,consent,25.814,toml
67d1cc8044430e99a7d91b4a,task,3.131,toml
67d1cc8044430e99a7d91b4a,writing-task-NL,641.956,toml
67d1cc8044430e99a7d91b4a,writing-task-NL_post-task-question,5.158,toml
67d1cc8044430e99a7d91b4a,tutorial-part1,510.04,toml
67d1cc8044430e99a7d91b4a,tutorial-part2,339.754,toml
67d1cc8044430e99a7d91b4a,reading-task-config-1,63.061,toml
67d1cc8044430e99a7d91b4a,reading-task-config-1_post-task-question,21.206,toml
67d1cc8044430e99a7d91b4a,reading-task-config-2,25.024,toml
67d1cc8044430e99a7d91b4a,reading-task-config-2_post-task-question,11.885,toml
67d1cc8044430e99a7d91b4a,reading-task-config-3,114.922,toml
67d1cc8044430e99a7d91b4a,reading-task-config-3_post-task-question,15.873,toml
67d1cc8044430e99a7d91b4a,reading-task-config-4,115.598,toml
67d1cc8044430e99a7d91b4a,reading-task-config-4_post-task-question,4.805,toml
67d1cc8044430e99a7d91b4a,reading-task-config-5,220.162,toml
67d1cc8044430e99a7d91b4a,reading-task-config-5_post-task-question,7.107,toml
67d1cc8044430e99a7d91b4a,writing-task-config,1402.9336993333334,toml
67d1cc8044430e99a7d91b4a,writing-task-config_post-task-question,21.865,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-1,153.895,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-1_post-task-question,9.034,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-2,824.102,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-2_post-task-question,16.397,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-3,106.159,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-3_post-task-question,5.027,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-4,429.849,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-4_post-task-question,12.147,toml
67d1cc8044430e99a7d91b4a,$nasa-tlx.co.nasa-tlx,49.531,toml
67d1cc8044430e99a7d91b4a,post-task-survey-tlx,107.39,toml
6693ce87e76d32ccf07fbcd8,introduction,149.702,xml
6693ce87e76d32ccf07fbcd8,qualifications,17.411,xml
6693ce87e76d32ccf07fbcd8,consent,203.205,xml
6693ce87e76d32ccf07fbcd8,task,254.735,xml
6693ce87e76d32ccf07fbcd8,writing-task-NL,474.935,xml
6693ce87e76d32ccf07fbcd8,writing-task-NL_post-task-question,17.695,xml
6693ce87e76d32ccf07fbcd8,tutorial-part1,340.158,xml
6693ce87e76d32ccf07fbcd8,tutorial-part2,529.149,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-1,100.716,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-1_post-task-question,11.581,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-2,210.642,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-2_post-task-question,12.633,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-3,61.711,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-3_post-task-question,10.444,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-4,205.19,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-4_post-task-question,10.182,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-5,78.513,xml
6693ce87e76d32ccf07fbcd8,reading-task-config-5_post-task-question,7.709,xml
6693ce87e76d32ccf07fbcd8,writing-task-config,1506.80380751497,xml
6693ce87e76d32ccf07fbcd8,writing-task-config_post-task-question,12.287,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-1,321.318,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-1_post-task-question,6.473,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-2,267.435,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-2_post-task-question,10.575,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-3,574.932,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-3_post-task-question,15.174,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-4,310.84,xml
6693ce87e76d32ccf07fbcd8,modifying-task-config-4_post-task-question,5.358,xml
6693ce87e76d32ccf07fbcd8,$nasa-tlx.co.nasa-tlx,97.758,xml
6693ce87e76d32ccf07fbcd8,post-task-survey-tlx,246.797,xml
680ebf035ab59d342f31726e,introduction,135.269,hjson
680ebf035ab59d342f31726e,qualifications,9.568,hjson
680ebf035ab59d342f31726e,consent,28.918,hjson
680ebf035ab59d342f31726e,task,98.521,hjson
680ebf035ab59d342f31726e,writing-task-NL,301.361,hjson
680ebf035ab59d342f31726e,writing-task-NL_post-task-question,12.151,hjson
680ebf035ab59d342f31726e,tutorial-part1,550.319,hjson
680ebf035ab59d342f31726e,tutorial-part2,1547.068,hjson
680ebf035ab59d342f31726e,reading-task-config-1,97.264,hjson
680ebf035ab59d342f31726e,reading-task-config-1_post-task-question,10.186,hjson
680ebf035ab59d342f31726e,reading-task-config-2,56.537,hjson
680ebf035ab59d342f31726e,reading-task-config-2_post-task-question,9.392,hjson
680ebf035ab59d342f31726e,reading-task-config-3,37.286,hjson
680ebf035ab59d342f31726e,reading-task-config-3_post-task-question,6.95,hjson
680ebf035ab59d342f31726e,reading-task-config-4,109.538,hjson
680ebf035ab59d342f31726e,reading-task-config-4_post-task-question,6.673,hjson
680ebf035ab59d342f31726e,reading-task-config-5,93.194,hjson
680ebf035ab59d342f31726e,reading-task-config-5_post-task-question,7.512,hjson
680ebf035ab59d342f31726e,writing-task-config,1559.8159483952568,hjson
680ebf035ab59d342f31726e,writing-task-config_post-task-question,7.093,hjson
680ebf035ab59d342f31726e,modifying-task-config-1,98.139,hjson
680ebf035ab59d342f31726e,modifying-task-config-1_post-task-question,5.386,hjson
680ebf035ab59d342f31726e,modifying-task-config-2,211.13,hjson
680ebf035ab59d342f31726e,modifying-task-config-2_post-task-question,6.49,hjson
680ebf035ab59d342f31726e,modifying-task-config-3,115.493,hjson
680ebf035ab59d342f31726e,modifying-task-config-3_post-task-question,6.016,hjson
680ebf035ab59d342f31726e,modifying-task-config-4,329.589,hjson
680ebf035ab59d342f31726e,modifying-task-config-4_post-task-question,8.845,hjson
680ebf035ab59d342f31726e,$nasa-tlx.co.nasa-tlx,58.811,hjson
680ebf035ab59d342f31726e,post-task-survey-tlx,134.846,hjson
67f0d86fabc081fdc410e828,introduction,48.907,yaml
67f0d86fabc081fdc410e828,qualifications,12.505,yaml
67f0d86fabc081fdc410e828,consent,63.121,yaml
67f0d86fabc081fdc410e828,task,120.449,yaml
67f0d86fabc081fdc410e828,writing-task-NL,288.383,yaml
67f0d86fabc081fdc410e828,writing-task-NL_post-task-question,9.049,yaml
67f0d86fabc081fdc410e828,tutorial-part1,332.753,yaml
67f0d86fabc081fdc410e828,tutorial-part2,486.672,yaml
67f0d86fabc081fdc410e828,reading-task-config-1,295.794,yaml
67f0d86fabc081fdc410e828,reading-task-config-1_post-task-question,14.572,yaml
67f0d86fabc081fdc410e828,reading-task-config-2,193.736,yaml
67f0d86fabc081fdc410e828,reading-task-config-2_post-task-question,9.113,yaml
67f0d86fabc081fdc410e828,reading-task-config-3,40.919,yaml
67f0d86fabc081fdc410e828,reading-task-config-3_post-task-question,8.524,yaml
67f0d86fabc081fdc410e828,reading-task-config-4,191.848,yaml
67f0d86fabc081fdc410e828,reading-task-config-4_post-task-question,8.996,yaml
67f0d86fabc081fdc410e828,reading-task-config-5,66.232,yaml
67f0d86fabc081fdc410e828,reading-task-config-5_post-task-question,5.542,yaml
67f0d86fabc081fdc410e828,writing-task-config,781.6701962239998,yaml
67f0d86fabc081fdc410e828,writing-task-config_post-task-question,8.749,yaml
67f0d86fabc081fdc410e828,modifying-task-config-1,82.143,yaml
67f0d86fabc081fdc410e828,modifying-task-config-1_post-task-question,7.215,yaml
67f0d86fabc081fdc410e828,modifying-task-config-2,210.882,yaml
67f0d86fabc081fdc410e828,modifying-task-config-2_post-task-question,5.084,yaml
67f0d86fabc081fdc410e828,modifying-task-config-3,145.223,yaml
67f0d86fabc081fdc410e828,modifying-task-config-3_post-task-question,9.256,yaml
67f0d86fabc081fdc410e828,modifying-task-config-4,162.101,yaml
67f0d86fabc081fdc410e828,modifying-task-config-4_post-task-question,6.383,yaml
67f0d86fabc081fdc410e828,$nasa-tlx.co.nasa-tlx,62.284,yaml
67f0d86fabc081fdc410e828,post-task-survey-tlx,158.058,yaml
6691809035e52ca9b2b0f39a,introduction,54.655,yaml
6691809035e52ca9b2b0f39a,qualifications,12.116,yaml
6691809035e52ca9b2b0f39a,consent,271.815,yaml
6691809035e52ca9b2b0f39a,task,93.146,yaml
6691809035e52ca9b2b0f39a,writing-task-NL,583.721,yaml
6691809035e52ca9b2b0f39a,writing-task-NL_post-task-question,17.062,yaml
6691809035e52ca9b2b0f39a,tutorial-part1,508.487,yaml
6691809035e52ca9b2b0f39a,tutorial-part2,132.467,yaml
6691809035e52ca9b2b0f39a,reading-task-config-1,89.476,yaml
6691809035e52ca9b2b0f39a,reading-task-config-1_post-task-question,10.776,yaml
6691809035e52ca9b2b0f39a,reading-task-config-2,135.252,yaml
6691809035e52ca9b2b0f39a,reading-task-config-2_post-task-question,9.305,yaml
6691809035e52ca9b2b0f39a,reading-task-config-3,38.26,yaml
6691809035e52ca9b2b0f39a,reading-task-config-3_post-task-question,6.867,yaml
6691809035e52ca9b2b0f39a,reading-task-config-4,304.223,yaml
6691809035e52ca9b2b0f39a,reading-task-config-4_post-task-question,11.557,yaml
6691809035e52ca9b2b0f39a,reading-task-config-5,40.421,yaml
6691809035e52ca9b2b0f39a,reading-task-config-5_post-task-question,5.628,yaml
6691809035e52ca9b2b0f39a,writing-task-config,2166.2514273911984,yaml
6691809035e52ca9b2b0f39a,writing-task-config_post-task-question,8.633,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-1,165.263,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-1_post-task-question,9.934,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-2,251.211,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-2_post-task-question,5.166,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-3,148.78,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-3_post-task-question,5.422,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-4,241.767,yaml
6691809035e52ca9b2b0f39a,modifying-task-config-4_post-task-question,5.207,yaml
6691809035e52ca9b2b0f39a,$nasa-tlx.co.nasa-tlx,52.951,yaml
6691809035e52ca9b2b0f39a,post-task-survey-tlx,169.484,yaml
678faf5b31008609fd85b185,introduction,32.329,json5
678faf5b31008609fd85b185,qualifications,18.013,json5
678faf5b31008609fd85b185,consent,115.313,json5
678faf5b31008609fd85b185,task,72.727,json5
678faf5b31008609fd85b185,writing-task-NL,162.246,json5
678faf5b31008609fd85b185,writing-task-NL_post-task-question,7.831,json5
678faf5b31008609fd85b185,tutorial-part1,360.901,json5
678faf5b31008609fd85b185,tutorial-part2,61.927,json5
678faf5b31008609fd85b185,reading-task-config-1,17.631,json5
678faf5b31008609fd85b185,reading-task-config-1_post-task-question,11.136,json5
678faf5b31008609fd85b185,reading-task-config-2,43.764,json5
678faf5b31008609fd85b185,reading-task-config-2_post-task-question,7.999,json5
678faf5b31008609fd85b185,reading-task-config-3,23.244,json5
678faf5b31008609fd85b185,reading-task-config-3_post-task-question,9.99,json5
678faf5b31008609fd85b185,reading-task-config-4,49.65,json5
678faf5b31008609fd85b185,reading-task-config-4_post-task-question,6.731,json5
678faf5b31008609fd85b185,reading-task-config-5,120.864,json5
678faf5b31008609fd85b185,reading-task-config-5_post-task-question,6.755,json5
678faf5b31008609fd85b185,writing-task-config,245.38843074590164,json5
678faf5b31008609fd85b185,writing-task-config_post-task-question,6.862,json5
678faf5b31008609fd85b185,modifying-task-config-1,91.106,json5
678faf5b31008609fd85b185,modifying-task-config-1_post-task-question,5.588,json5
678faf5b31008609fd85b185,modifying-task-config-2,148.446,json5
678faf5b31008609fd85b185,modifying-task-config-2_post-task-question,11.589,json5
678faf5b31008609fd85b185,modifying-task-config-3,47.15,json5
678faf5b31008609fd85b185,modifying-task-config-3_post-task-question,5.936,json5
678faf5b31008609fd85b185,modifying-task-config-4,126.614,json5
678faf5b31008609fd85b185,modifying-task-config-4_post-task-question,7.078,json5
678faf5b31008609fd85b185,$nasa-tlx.co.nasa-tlx,37.031,json5
678faf5b31008609fd85b185,post-task-survey-tlx,63.201,json5
65e85a421f2dee53c62fbf45,introduction,223.211,json5
65e85a421f2dee53c62fbf45,qualifications,35.84,json5
65e85a421f2dee53c62fbf45,consent,264.323,json5
65e85a421f2dee53c62fbf45,task,73.805,json5
65e85a421f2dee53c62fbf45,writing-task-NL,370.387,json5
65e85a421f2dee53c62fbf45,writing-task-NL_post-task-question,10.27,json5
65e85a421f2dee53c62fbf45,tutorial-part1,4701.705,json5
65e85a421f2dee53c62fbf45,tutorial-part2,604.57,json5
65e85a421f2dee53c62fbf45,reading-task-config-1,252.413,json5
65e85a421f2dee53c62fbf45,reading-task-config-1_post-task-question,20.045,json5
65e85a421f2dee53c62fbf45,reading-task-config-2,67.659,json5
65e85a421f2dee53c62fbf45,reading-task-config-2_post-task-question,12.871,json5
65e85a421f2dee53c62fbf45,reading-task-config-3,110.818,json5
65e85a421f2dee53c62fbf45,reading-task-config-3_post-task-question,8.653,json5
65e85a421f2dee53c62fbf45,reading-task-config-4,526.465,json5
65e85a421f2dee53c62fbf45,reading-task-config-4_post-task-question,9.202,json5
65e85a421f2dee53c62fbf45,reading-task-config-5,407.106,json5
65e85a421f2dee53c62fbf45,reading-task-config-5_post-task-question,7.793,json5
65e85a421f2dee53c62fbf45,writing-task-config,2347.48624438247,json5
65e85a421f2dee53c62fbf45,writing-task-config_post-task-question,7.542,json5
65e85a421f2dee53c62fbf45,modifying-task-config-1,449.112,json5
65e85a421f2dee53c62fbf45,modifying-task-config-1_post-task-question,13.243,json5
65e85a421f2dee53c62fbf45,modifying-task-config-2,857.053,json5
65e85a421f2dee53c62fbf45,modifying-task-config-2_post-task-question,6.965,json5
65e85a421f2dee53c62fbf45,modifying-task-config-3,506.773,json5
65e85a421f2dee53c62fbf45,modifying-task-config-3_post-task-question,10.346,json5
65e85a421f2dee53c62fbf45,modifying-task-config-4,381.297,json5
65e85a421f2dee53c62fbf45,modifying-task-config-4_post-task-question,11.982,json5
65e85a421f2dee53c62fbf45,$nasa-tlx.co.nasa-tlx,181.567,json5
65e85a421f2dee53c62fbf45,post-task-survey-tlx,906.18,json5
666b0b42bb6fa2822fa27a32,introduction,204.675,json5
666b0b42bb6fa2822fa27a32,qualifications,15.398,json5
666b0b42bb6fa2822fa27a32,consent,55.812,json5
666b0b42bb6fa2822fa27a32,task,231.021,json5
666b0b42bb6fa2822fa27a32,writing-task-NL,222.812,json5
666b0b42bb6fa2822fa27a32,writing-task-NL_post-task-question,8.687,json5
666b0b42bb6fa2822fa27a32,tutorial-part1,952.263,json5
666b0b42bb6fa2822fa27a32,tutorial-part2,117.63,json5
666b0b42bb6fa2822fa27a32,reading-task-config-1,120.893,json5
666b0b42bb6fa2822fa27a32,reading-task-config-1_post-task-question,9.237,json5
666b0b42bb6fa2822fa27a32,reading-task-config-2,114.03,json5
666b0b42bb6fa2822fa27a32,reading-task-config-2_post-task-question,4.612,json5
666b0b42bb6fa2822fa27a32,reading-task-config-3,100.104,json5
666b0b42bb6fa2822fa27a32,reading-task-config-3_post-task-question,4.612,json5
666b0b42bb6fa2822fa27a32,reading-task-config-4,95.725,json5
666b0b42bb6fa2822fa27a32,reading-task-config-4_post-task-question,5.181,json5
666b0b42bb6fa2822fa27a32,reading-task-config-5,128.985,json5
666b0b42bb6fa2822fa27a32,reading-task-config-5_post-task-question,3.363,json5
666b0b42bb6fa2822fa27a32,writing-task-config,583.8602783333333,json5
666b0b42bb6fa2822fa27a32,writing-task-config_post-task-question,5.519,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-1,156.408,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-1_post-task-question,4.92,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-2,143.516,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-2_post-task-question,7.088,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-3,110.873,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-3_post-task-question,6.303,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-4,161.393,json5
666b0b42bb6fa2822fa27a32,modifying-task-config-4_post-task-question,5.91,json5
666b0b42bb6fa2822fa27a32,$nasa-tlx.co.nasa-tlx,38.004,json5
666b0b42bb6fa2822fa27a32,post-task-survey-tlx,80.633,json5
6708da9c62672d0fe65b6683,introduction,19.313,jsonc
6708da9c62672d0fe65b6683,qualifications,21.104,jsonc
6708da9c62672d0fe65b6683,consent,62.242,jsonc
6708da9c62672d0fe65b6683,task,68.847,jsonc
6708da9c62672d0fe65b6683,writing-task-NL,305.784,jsonc
6708da9c62672d0fe65b6683,writing-task-NL_post-task-question,8.098,jsonc
6708da9c62672d0fe65b6683,tutorial-part1,239.184,jsonc
6708da9c62672d0fe65b6683,tutorial-part2,99.955,jsonc
6708da9c62672d0fe65b6683,reading-task-config-1,63.642,jsonc
6708da9c62672d0fe65b6683,reading-task-config-1_post-task-question,11.372,jsonc
6708da9c62672d0fe65b6683,reading-task-config-2,35.847,jsonc
6708da9c62672d0fe65b6683,reading-task-config-2_post-task-question,7.658,jsonc
6708da9c62672d0fe65b6683,reading-task-config-3,31.196,jsonc
6708da9c62672d0fe65b6683,reading-task-config-3_post-task-question,7.627,jsonc
6708da9c62672d0fe65b6683,reading-task-config-4,92.435,jsonc
