participantId,format,strict_check,loose_check,final_check,ted,norm_ted,similarity,gold_parse_level,part_parse_level,task_id
66781db404eab5e142f849d9,jsonc,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67e12acb51605ac16c227598,jsonc,1.0,,1.0,2.0,0.005208333333333333,0.9947916666666666,standard,standard,1
66a662a0a709312db9de01f2,jsonc,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,1
67ab650c320eccf6141d4010,jsonc,0.0,0.0,0.0,15.0,0.0390625,0.9609375,standard,fallback_hjson,1
64457bc906c125cebd4bf66b,json5,1.0,,1.0,4.0,0.010416666666666666,0.9895833333333334,standard,standard,1
673e43cc760355e9e4f042a3,json5,1.0,,1.0,4.0,0.010416666666666666,0.9895833333333334,standard,standard,1
6788c1c724c24dc56b08790a,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67c246023b44ca64d40ae45a,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,1
672d98919cc177d28c204e76,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67f1a4f8dd44e7cd5adffa29,json5,1.0,,1.0,2.0,0.005208333333333333,0.9947916666666666,standard,standard,1
672ca6c0324ac26cdc0dd298,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
5b68c9eb87af310001584803,json5,1.0,,1.0,7.0,0.018229166666666668,0.9817708333333334,standard,standard,1
67e17bac09359e09118892b4,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,1
6606b31155457e4f162ecf5a,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67d188bcc201cc08eac23f92,json5,0.0,0.0,0.0,192.0,0.897196261682243,0.10280373831775702,standard,extracted,1
67d548b5aa5737666a77a6d2,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
6787d648d7b1963c661f9443,json5,0.0,0.0,0.0,192.0,0.897196261682243,0.10280373831775702,standard,extracted,1
67d163e7b7bcc1e9718e01da,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
65fad673a546ab14baf2f8d3,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
6697c8b6d9d7baa7edd8c4d3,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
678f0bb28ec3307e4f1afb78,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
60a0b744298c64d46b63e893,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
66cdfebcb908ea2717d06b6c,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
56cb8858edf8da000b6df354,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
667971a555af1f83d3f29ae7,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
5c6414540821d30001046198,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
667c18ace97ab6869cb1c50e,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67a754a5c8614c52a939d87b,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
65cf6d8a589a67afcab54e6f,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67d7fa657f5ac0292a291a38,hjson,1.0,,1.0,1.0,0.0026041666666666665,0.9973958333333334,standard,standard,1
61267b828ead584bcf092e35,hjson,1.0,,1.0,7.0,0.018229166666666668,0.9817708333333334,standard,standard,1
6577a27da9f5297d49f38e6f,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67d9788747176969d8d0fa1d,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67adb27bd5f5776fcb16da62,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
6675c40cdc52b37294f0514e,hjson,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,1
67e5cf90b79d0874e1cf16b0,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
67d00f24466a67ba7e41228e,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
6672d878f68b9e349b56e871,toml,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,1
66992f58a7964f557fc75f58,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
64275e53f51a5ed4f6b7d019,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
673d0377254c407e5da57f97,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
5e8a5a892f6f027054a83d88,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
67bf88cc763aae600b429a3e,toml,1.0,,1.0,19.0,0.05093833780160858,0.9490616621983914,standard,standard,1
63e5b3e89a3823139cb9d35e,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
667c2175b570aa694ce2f63c,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
67eefd0739d752c54dd52686,toml,1.0,,1.0,16.0,0.04289544235924933,0.9571045576407506,standard,standard,1
671b65fe04c301eb14263ba5,toml,1.0,,1.0,14.0,0.03753351206434316,0.9624664879356568,standard,standard,1
66a9285501ac98053902d481,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
665c5d94303fdf202ac9ded0,toml,1.0,,1.0,12.0,0.032171581769437,0.967828418230563,standard,standard,1
67f1c7bd6f1c4a3d8deae02f,toml,1.0,,1.0,15.0,0.040214477211796246,0.9597855227882037,standard,standard,1
67e25388d573ec2d5f1c8442,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67dc19c31078d1581e39e75a,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67adb520391eb17f214a50b4,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
66049694dfb8828a8f3dce70,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
6787e4bd2bf9557a90208f03,yaml,1.0,,1.0,10.0,0.02610966057441253,0.9738903394255874,standard,standard,1
67f184a3b82990251abd1592,yaml,1.0,,1.0,13.0,0.033854166666666664,0.9661458333333334,standard,standard,1
60fce3df91350150e2e88423,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67d29234dbfdb6668d124115,yaml,1.0,,1.0,7.0,0.018229166666666668,0.9817708333333334,standard,standard,1
671a519900a99ebc15a67672,yaml,1.0,,1.0,20.0,0.052083333333333336,0.9479166666666666,standard,standard,1
637d8ca00150ac6e71a34ec9,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67f3619e16d4ca195fbd1bd0,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
67d1283c8f6169900d0072d2,yaml,0.0,0.0,0.0,186.0,0.8651162790697674,0.1348837209302326,standard,partial,1
67f913a9b5c79e960807c7e3,yaml,1.0,,1.0,7.0,0.018229166666666668,0.9817708333333334,standard,standard,1
672003022f1b667a20157c45,yaml,1.0,,1.0,7.0,0.018229166666666668,0.9817708333333334,standard,standard,1
5d766978f47e6200019a2acf,yaml,1.0,,1.0,6.0,0.015625,0.984375,standard,standard,1
669b961e1c9cf30a26bb57d2,xml,1.0,,1.0,42.0,0.06051873198847262,0.9394812680115274,standard,standard,1
60721c2da01b3a616edba9a7,xml,1.0,,1.0,36.0,0.05187319884726225,0.9481268011527377,standard,standard,1
67d95269b47464c18da766ca,xml,1.0,,1.0,53.0,0.07636887608069164,0.9236311239193083,standard,standard,1
6740ae39809389d7da9de209,xml,0.0,1.0,1.0,330.0,0.8229426433915212,0.17705735660847877,standard,standard,1
62fd14d7b1e0729dc8aadb79,xml,1.0,,1.0,35.0,0.05043227665706052,0.9495677233429395,standard,standard,1
67e4920c40c9561040ca01d0,xml,0.0,0.0,0.0,364.0,0.994535519125683,0.005464480874316946,standard,invalid,1
677c52fe648cd68583dd3b1e,xml,1.0,,1.0,36.0,0.05187319884726225,0.9481268011527377,standard,standard,1
67eff2b1a264260e948a4d14,xml,1.0,,1.0,35.0,0.05043227665706052,0.9495677233429395,standard,standard,1
6501c0a2e788b5556c24569d,xml,1.0,,1.0,35.0,0.05043227665706052,0.9495677233429395,standard,standard,1
66bb6b7e0ccbed81f3ed30a8,xml,1.0,,1.0,35.0,0.05043227665706052,0.9495677233429395,standard,standard,1
6753746b1f8827e2bd586bf0,xml,1.0,,1.0,36.0,0.05187319884726225,0.9481268011527377,standard,standard,1
669a84e18da4349ece0ea67c,xml,1.0,,1.0,43.0,0.06195965417867435,0.9380403458213257,standard,standard,1
67ab57e88fd0774428bd1f32,xml,0.0,0.0,0.0,364.0,0.994535519125683,0.005464480874316946,standard,invalid,1
677d32c679491be18090225b,xml,1.0,,1.0,43.0,0.06195965417867435,0.9380403458213257,standard,standard,1
66475d6f7b27e4443ef0d031,json,1.0,,1.0,1.0,0.002551020408163265,0.9974489795918368,standard,standard,2
67e571bef6af7ecd9c29ad72,json,1.0,,1.0,7.0,0.017948717948717947,0.982051282051282,standard,standard,2
60f1f1d4ac991a259b83f603,json,0.0,0.0,0.0,12.0,0.030690537084398978,0.969309462915601,standard,fallback_hjson,2
673c13c9d37c8a73bc80b8ce,json,1.0,,1.0,5.0,0.012755102040816327,0.9872448979591837,standard,standard,2
667ac09492ea0caadf488520,json,0.0,0.0,0.0,20.0,0.05102040816326531,0.9489795918367347,standard,fallback_hjson,2
67debe02a893eea51e8d02f2,json,0.0,0.0,0.0,196.0,0.8990825688073395,0.1009174311926605,standard,extracted,2
615200d54efc832849db2259,json,1.0,,1.0,7.0,0.017857142857142856,0.9821428571428571,standard,standard,2
66b0d065329001a04e5ae671,json,0.0,0.0,0.0,10.0,0.025510204081632654,0.9744897959183674,standard,fallback_hjson,2
5e3b5fa9255e7a37bc841135,json,1.0,,1.0,5.0,0.012755102040816327,0.9872448979591837,standard,standard,2
5d30dfa68b1523000134878f,json,0.0,0.0,0.0,12.0,0.030534351145038167,0.9694656488549618,standard,fallback_hjson,2
67cb01a82dda2577eb6ee320,json,1.0,,1.0,11.0,0.02806122448979592,0.9719387755102041,standard,standard,2
67cd944859dabbd1d4552d39,json,1.0,,1.0,9.0,0.02295918367346939,0.9770408163265306,standard,standard,2
57c357770e6a1f00015f6038,json,0.0,0.0,0.0,10.0,0.025510204081632654,0.9744897959183674,standard,fallback_hjson,2
5f29eff59714081a3594a331,json,1.0,,1.0,11.0,0.02806122448979592,0.9719387755102041,standard,standard,2
65be552ceed6a0595fa1feb5,json,0.0,0.0,0.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
667983594f7d5d70a78c6e5a,json,0.0,0.0,0.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
66b246951b9aefec80b7158a,json,1.0,,1.0,11.0,0.02806122448979592,0.9719387755102041,standard,standard,2
67f5bb69760b211cdfe8021c,jsonc,1.0,,1.0,1.0,0.002551020408163265,0.9974489795918368,standard,standard,2
678bad003d15e6aba1ee5a5d,jsonc,1.0,,1.0,1.0,0.002551020408163265,0.9974489795918368,standard,standard,2
67f0c5d37f91ceae5cb3b318,jsonc,0.0,0.0,0.0,18.0,0.04639175257731959,0.9536082474226804,standard,fallback_hjson,2
67aee0dfad3492b61a9ba0eb,jsonc,0.0,0.0,0.0,14.0,0.03571428571428571,0.9642857142857143,standard,fallback_hjson,2
6734346ca8e90c2da6fb4509,jsonc,0.0,1.0,1.0,1.0,0.002551020408163265,0.9974489795918368,standard,standard,2
67ab214c2cde1be7c45535ac,jsonc,0.0,0.0,0.0,10.0,0.025510204081632654,0.9744897959183674,standard,fallback_hjson,2
607728dc0b4f8590b94ae57c,jsonc,0.0,0.0,0.0,12.0,0.030612244897959183,0.9693877551020408,standard,fallback_hjson,2
5dafea4de40355001651fa2f,jsonc,0.0,0.0,0.0,16.0,0.04113110539845758,0.9588688946015425,standard,fallback_hjson,2
677d185800ab83d1b0185d82,jsonc,0.0,0.0,0.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
6784ff2095dd9b97e969b01f,jsonc,0.0,0.0,0.0,19.0,0.04859335038363171,0.9514066496163683,standard,fallback_hjson,2
5ecc71c95c92c2000a9e9a19,jsonc,1.0,,1.0,11.0,0.02806122448979592,0.9719387755102041,standard,standard,2
66781db404eab5e142f849d9,jsonc,0.0,0.0,0.0,10.0,0.025510204081632654,0.9744897959183674,standard,fallback_hjson,2
67e12acb51605ac16c227598,jsonc,0.0,0.0,0.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
66a662a0a709312db9de01f2,jsonc,0.0,0.0,0.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
67ab650c320eccf6141d4010,jsonc,0.0,0.0,0.0,15.0,0.03865979381443299,0.961340206185567,standard,fallback_hjson,2
64457bc906c125cebd4bf66b,json5,0.0,0.0,0.0,5.0,0.01288659793814433,0.9871134020618557,standard,fallback_hjson,2
673e43cc760355e9e4f042a3,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
6788c1c724c24dc56b08790a,json5,0.0,0.0,0.0,11.0,0.028350515463917526,0.9716494845360825,standard,fallback_hjson,2
67c246023b44ca64d40ae45a,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
672d98919cc177d28c204e76,json5,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
67f1a4f8dd44e7cd5adffa29,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
672ca6c0324ac26cdc0dd298,json5,0.0,0.0,0.0,7.0,0.01804123711340206,0.9819587628865979,standard,fallback_hjson,2
5b68c9eb87af310001584803,json5,0.0,0.0,0.0,11.0,0.028350515463917526,0.9716494845360825,standard,fallback_hjson,2
67e17bac09359e09118892b4,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
6606b31155457e4f162ecf5a,json5,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
67d188bcc201cc08eac23f92,json5,0.0,0.0,0.0,11.0,0.028350515463917526,0.9716494845360825,standard,fallback_hjson,2
67d548b5aa5737666a77a6d2,json5,1.0,,1.0,5.0,0.013020833333333334,0.9869791666666666,standard,standard,2
6787d648d7b1963c661f9443,json5,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
67d163e7b7bcc1e9718e01da,json5,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
65fad673a546ab14baf2f8d3,json5,1.0,,1.0,7.0,0.01804123711340206,0.9819587628865979,standard,standard,2
6697c8b6d9d7baa7edd8c4d3,hjson,1.0,,1.0,11.0,0.028350515463917526,0.9716494845360825,standard,standard,2
678f0bb28ec3307e4f1afb78,hjson,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
60a0b744298c64d46b63e893,hjson,1.0,,1.0,6.0,0.015463917525773196,0.9845360824742269,standard,standard,2
66cdfebcb908ea2717d06b6c,hjson,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
56cb8858edf8da000b6df354,hjson,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
667971a555af1f83d3f29ae7,hjson,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
5c6414540821d30001046198,hjson,1.0,,1.0,11.0,0.028350515463917526,0.9716494845360825,standard,standard,2
667c18ace97ab6869cb1c50e,hjson,1.0,,1.0,11.0,0.028350515463917526,0.9716494845360825,standard,standard,2
67a754a5c8614c52a939d87b,hjson,1.0,,1.0,5.0,0.012953367875647668,0.9870466321243523,standard,standard,2
65cf6d8a589a67afcab54e6f,hjson,1.0,,1.0,16.0,0.041237113402061855,0.9587628865979382,standard,standard,2
67d7fa657f5ac0292a291a38,hjson,0.0,0.0,0.0,192.0,0.9896907216494846,0.010309278350515427,standard,invalid,2
61267b828ead584bcf092e35,hjson,1.0,,1.0,9.0,0.023255813953488372,0.9767441860465116,standard,standard,2
6577a27da9f5297d49f38e6f,hjson,1.0,,1.0,7.0,0.01804123711340206,0.9819587628865979,standard,standard,2
67d9788747176969d8d0fa1d,hjson,1.0,,1.0,5.0,0.01288659793814433,0.9871134020618557,standard,standard,2
67adb27bd5f5776fcb16da62,hjson,1.0,,1.0,11.0,0.028350515463917526,0.9716494845360825,standard,standard,2
6675c40cdc52b37294f0514e,hjson,1.0,,1.0,8.0,0.02072538860103627,0.9792746113989638,standard,standard,2
67e5cf90b79d0874e1cf16b0,toml,1.0,,1.0,21.0,0.05511811023622047,0.9448818897637795,standard,standard,2
67d00f24466a67ba7e41228e,toml,1.0,,1.0,27.0,0.07086614173228346,0.9291338582677166,standard,standard,2
6672d878f68b9e349b56e871,toml,1.0,,1.0,22.0,0.0582010582010582,0.9417989417989419,standard,standard,2
66992f58a7964f557fc75f58,toml,1.0,,1.0,17.0,0.04461942257217848,0.9553805774278216,standard,standard,2
64275e53f51a5ed4f6b7d019,toml,1.0,,1.0,27.0,0.07086614173228346,0.9291338582677166,standard,standard,2
673d0377254c407e5da57f97,toml,1.0,,1.0,21.0,0.05511811023622047,0.9448818897637795,standard,standard,2
5e8a5a892f6f027054a83d88,toml,1.0,,1.0,17.0,0.04461942257217848,0.9553805774278216,standard,standard,2
67bf88cc763aae600b429a3e,toml,1.0,,1.0,19.0,0.04960835509138381,0.9503916449086162,standard,standard,2
63e5b3e89a3823139cb9d35e,toml,1.0,,1.0,27.0,0.07086614173228346,0.9291338582677166,standard,standard,2
667c2175b570aa694ce2f63c,toml,1.0,,1.0,27.0,0.07086614173228346,0.9291338582677166,standard,standard,2
67eefd0739d752c54dd52686,toml,0.0,0.0,0.0,183.0,0.8394495412844036,0.16055045871559637,standard,partial,2
671b65fe04c301eb14263ba5,toml,1.0,,1.0,21.0,0.05511811023622047,0.9448818897637795,standard,standard,2
66a9285501ac98053902d481,toml,1.0,,1.0,27.0,0.07086614173228346,0.9291338582677166,standard,standard,2
665c5d94303fdf202ac9ded0,toml,1.0,,1.0,17.0,0.04461942257217848,0.9553805774278216,standard,standard,2
67f1c7bd6f1c4a3d8deae02f,toml,1.0,,1.0,18.0,0.047493403693931395,0.9525065963060686,standard,standard,2
67e25388d573ec2d5f1c8442,yaml,1.0,,1.0,12.0,0.03076923076923077,0.9692307692307692,standard,standard,2
67dc19c31078d1581e39e75a,yaml,1.0,,1.0,17.0,0.04336734693877551,0.9566326530612245,standard,standard,2
67adb520391eb17f214a50b4,yaml,1.0,,1.0,17.0,0.04336734693877551,0.9566326530612245,standard,standard,2
66049694dfb8828a8f3dce70,yaml,1.0,,1.0,7.0,0.017857142857142856,0.9821428571428571,standard,standard,2
6787e4bd2bf9557a90208f03,yaml,0.0,1.0,1.0,196.0,0.98989898989899,0.010101010101010055,standard,invalid,2
67f184a3b82990251abd1592,yaml,0.0,0.0,0.0,190.0,0.867579908675799,0.13242009132420096,standard,partial,2
60fce3df91350150e2e88423,yaml,1.0,,1.0,17.0,0.04336734693877551,0.9566326530612245,standard,standard,2
67d29234dbfdb6668d124115,yaml,1.0,,1.0,16.0,0.041237113402061855,0.9587628865979382,standard,standard,2
671a519900a99ebc15a67672,yaml,1.0,,1.0,21.0,0.0549738219895288,0.9450261780104712,standard,standard,2
637d8ca00150ac6e71a34ec9,yaml,0.0,0.0,0.0,190.0,0.867579908675799,0.13242009132420096,standard,partial,2
67f3619e16d4ca195fbd1bd0,yaml,1.0,,1.0,7.0,0.017857142857142856,0.9821428571428571,standard,standard,2
67d1283c8f6169900d0072d2,yaml,0.0,1.0,1.0,14.0,0.03617571059431524,0.9638242894056848,standard,standard,2
67f913a9b5c79e960807c7e3,yaml,1.0,,1.0,17.0,0.04336734693877551,0.9566326530612245,standard,standard,2
672003022f1b667a20157c45,yaml,1.0,,1.0,17.0,0.04336734693877551,0.9566326530612245,standard,standard,2
5d766978f47e6200019a2acf,yaml,1.0,,1.0,7.0,0.017857142857142856,0.9821428571428571,standard,standard,2
669b961e1c9cf30a26bb57d2,xml,1.0,,1.0,42.0,0.06017191977077364,0.9398280802292264,standard,standard,2
60721c2da01b3a616edba9a7,xml,1.0,,1.0,39.0,0.05547652916073969,0.9445234708392604,standard,standard,2
67d95269b47464c18da766ca,xml,0.0,1.0,1.0,69.0,0.1025260029717682,0.8974739970282318,standard,standard,2
6740ae39809389d7da9de209,xml,1.0,,1.0,51.0,0.07306590257879657,0.9269340974212035,standard,standard,2
62fd14d7b1e0729dc8aadb79,xml,1.0,,1.0,36.0,0.05128205128205128,0.9487179487179487,standard,standard,2
67e4920c40c9561040ca01d0,xml,0.0,0.0,0.0,368.0,0.9945945945945946,0.00540540540540535,standard,invalid,2
677c52fe648cd68583dd3b1e,xml,0.0,1.0,1.0,48.0,0.06818181818181818,0.9318181818181819,standard,standard,2
67eff2b1a264260e948a4d14,xml,1.0,,1.0,51.0,0.07306590257879657,0.9269340974212035,standard,standard,2
6501c0a2e788b5556c24569d,xml,1.0,,1.0,36.0,0.05128205128205128,0.9487179487179487,standard,standard,2
66bb6b7e0ccbed81f3ed30a8,xml,1.0,,1.0,44.0,0.06303724928366762,0.9369627507163324,standard,standard,2
6753746b1f8827e2bd586bf0,xml,1.0,,1.0,51.0,0.07306590257879657,0.9269340974212035,standard,standard,2
669a84e18da4349ece0ea67c,xml,1.0,,1.0,50.0,0.07163323782234957,0.9283667621776505,standard,standard,2
67ab57e88fd0774428bd1f32,xml,0.0,0.0,0.0,368.0,0.9945945945945946,0.00540540540540535,standard,invalid,2
677d32c679491be18090225b,xml,0.0,1.0,1.0,46.0,0.06580829756795423,0.9341917024320457,standard,standard,2
66475d6f7b27e4443ef0d031,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
67e571bef6af7ecd9c29ad72,json,1.0,,1.0,48.0,0.14414414414414414,0.8558558558558559,standard,standard,3
60f1f1d4ac991a259b83f603,json,1.0,,1.0,50.0,0.14925373134328357,0.8507462686567164,standard,standard,3
673c13c9d37c8a73bc80b8ce,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
667ac09492ea0caadf488520,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
67debe02a893eea51e8d02f2,json,0.0,1.0,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
615200d54efc832849db2259,json,1.0,,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
66b0d065329001a04e5ae671,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
5e3b5fa9255e7a37bc841135,json,1.0,,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
5d30dfa68b1523000134878f,json,1.0,,1.0,9.0,0.030612244897959183,0.9693877551020408,standard,standard,3
67cb01a82dda2577eb6ee320,json,0.0,1.0,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
67cd944859dabbd1d4552d39,json,1.0,,1.0,2.0,0.006968641114982578,0.9930313588850174,standard,standard,3
57c357770e6a1f00015f6038,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
5f29eff59714081a3594a331,json,1.0,,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
65be552ceed6a0595fa1feb5,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
667983594f7d5d70a78c6e5a,json,0.0,0.0,0.0,143.0,0.8666666666666667,0.1333333333333333,standard,extracted,3
66b246951b9aefec80b7158a,json,1.0,,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
67f5bb69760b211cdfe8021c,jsonc,0.0,1.0,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
678bad003d15e6aba1ee5a5d,jsonc,0.0,1.0,1.0,1.0,0.0034965034965034965,0.9965034965034965,standard,standard,3
